id,name_id,full_name,first_name,middle_name,last_name,gender,party_id,party_name,abbrv,office,b ,ward_pr_order,researcher ,note_fb,fb_url,note_ig,instagram_url,note_tw,twitter_url,note_tk,tiktok_url,note_yt,YouTube_url,note_li,LinkedIn_url,note_web,website,note_wiki,wikipedia_url,note_wa,wa_numbers,note_te,telegram,notes
pers_53971,sedupa_rufus_masekoameng,SEDUPA RUFUS MASEKOAMENG,SEDUPA,RUFUS,MASEKOAMENG,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,9,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53972,mokibelo_thomas_seakamela,MOKIBELO THOMAS SEAKAMELA,MOKIBELO,THOMAS,SEAKAMELA,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,10,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53973,mmakoena_michael_meso,MMAKOENA MICHAEL MESO,MMAKOENA,MICHAEL,MESO,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,13,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53974,phuti_esther_makgakga,PHUTI ESTHER MAKGAKGA,PHUTI,ESTHER,MAKGAKGA,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,14,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53975,matsimela_johannes_thelele,MATSIMELA JOHANNES THELELE,MATSIMELA,JOHANNES,THELELE,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,15,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53976,makgafela_marina_letsoalo,MAKGAFELA MARINA LETSOALO,MAKGAFELA,MARINA,LETSOALO,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,16,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53977,manaka_kamuel_maleka,MANAKA KAMUEL MALEKA,MANAKA,KAMUEL,MALEKA,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,17,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53978,mmaphuti_paulina_mathatho,MMAPHUTI PAULINA MATHATHO,MMAPHUTI,PAULINA,MATHATHO,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,18,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53979,lekgema_joel_mankge,LEKGEMA JOEL MANKGE,LEKGEMA,JOEL,MANKGE,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,19,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53980,jerry_dipuo_bakeng,JERRY DIPUO BAKENG,JERRY,DIPUO,BAKENG,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,20,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53981,marymary_moyahabo_mohlabeng,MARY-MARY MOYAHABO MOHLABENG,MARY-MARY,MOYAHABO,MOHLABENG,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,21,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53982,james_gibbon_lesetja_sathekge,JAMES GIBBON LESETJA SATHEKGE,JAMES,GIBBON LESETJA,SATHEKGE,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,22,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53983,ashea_francis,ASHEA FRANCIS,ASHEA,,FRANCIS,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,23,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53984,ntsheletseng_jacob_mogashoa,NTSHELETSENG JACOB MOGASHOA,NTSHELETSENG,JACOB,MOGASHOA,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,24,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53985,eullen_hadio_mamabolo,EULLEN HADIO MAMABOLO,EULLEN,HADIO,MAMABOLO,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,25,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53986,ledimo_george_maja,LEDIMO GEORGE MAJA,LEDIMO,GEORGE,MAJA,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,26,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53987,maphuti_joyce_kgodu,MAPHUTI JOYCE KGODU,MAPHUTI,JOYCE,KGODU,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,27,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53988,billyboy_archie_moilwe,BILLYBOY ARCHIE MOILWE,BILLYBOY,ARCHIE,MOILWE,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,28,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53989,sefura_elizabeth_mamabolo,SEFURA ELIZABETH MAMABOLO,SEFURA,ELIZABETH,MAMABOLO,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,29,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53990,samuel_komana_mashao,SAMUEL KOMANA MASHAO,SAMUEL,KOMANA,MASHAO,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,30,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53991,phokwane_rachel_chauke,PHOKWANE RACHEL CHAUKE,PHOKWANE,RACHEL,CHAUKE,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,31,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53992,mapula_alina_thobejane,MAPULA ALINA THOBEJANE,MAPULA,ALINA,THOBEJANE,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,32,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53993,mahuma_olga_mashakgomo,MAHUMA OLGA MASHAKGOMO,MAHUMA,OLGA,MASHAKGOMO,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,33,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53994,matsobane_lucky_madikoto,MATSOBANE LUCKY MADIKOTO,MATSOBANE,LUCKY,MADIKOTO,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,34,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53995,sipho_gift_sebola,SIPHO GIFT SEBOLA,SIPHO,GIFT,SEBOLA,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,35,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53996,mokgaetji_rosinah_dube,MOKGAETJI ROSINAH DUBE,MOKGAETJI,ROSINAH,DUBE,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,36,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53997,ntotola_lettie_mashamaite,NTOTOLA LETTIE MASHAMAITE,NTOTOLA,LETTIE,MASHAMAITE,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,37,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53998,edwin_mothate_matlabyana,EDWIN MOTHATE MATLABYANA,EDWIN,MOTHATE,MATLABYANA,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,38,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_53999,frank_chekela_segooa,FRANK CHEKELA SEGOOA,FRANK,CHEKELA,SEGOOA,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,39,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54000,thabiso_melinah_raphela,THABISO MELINAH RAPHELA,THABISO,MELINAH,RAPHELA,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,40,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54001,martha_morongwa_modiba,MARTHA MORONGWA MODIBA,MARTHA,MORONGWA,MODIBA,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,41,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54002,tshilidzi_clifford_tshianane,TSHILIDZI CLIFFORD TSHIANANE,TSHILIDZI,CLIFFORD,TSHIANANE,,pty_488,South African Communist Party,SACP,Local Ward Candidate,LIM354 - Polokwane,42,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54003,daniel_mpatolla,DANIEL MPATOLLA,DANIEL,,MPATOLLA,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504001,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54004,euberth_mapudi_kgafane,EUBERTH MAPUDI KGAFANE,EUBERTH,MAPUDI,KGAFANE,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504004,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54005,elizabeth_ramatsobane_ngoetjana,ELIZABETH RAMATSOBANE NGOETJANA,ELIZABETH,RAMATSOBANE,NGOETJANA,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504005,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54006,tebogo_yvonne_monyela,TEBOGO YVONNE MONYELA,TEBOGO,YVONNE,MONYELA,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504006,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54007,william_sephakulane_botabota,WILLIAM SEPHAKULANE BOTABOTA,WILLIAM,SEPHAKULANE,BOTABOTA,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504007,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54008,matsobane_nelly_manamela,MATSOBANE NELLY MANAMELA,MATSOBANE,NELLY,MANAMELA,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504009,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54009,alpheus_madimetja_legodi,ALPHEUS MADIMETJA LEGODI,ALPHEUS,MADIMETJA,LEGODI,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504010,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54010,koena_julida_rakobela,KOENA JULIDA RAKOBELA,KOENA,JULIDA,RAKOBELA,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504011,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54011,tawene_jimmy_khumalo,TAWENE JIMMY KHUMALO,TAWENE,JIMMY,KHUMALO,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504012,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54012,pulane_dominique_sebela,PULANE DOMINIQUE SEBELA,PULANE,DOMINIQUE,SEBELA,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504013,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54013,malesela_gloria_makololo,MALESELA GLORIA MAKOLOLO,MALESELA,GLORIA,MAKOLOLO,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504014,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54014,chuene_johannes_mothiba,CHUENE JOHANNES MOTHIBA,CHUENE,JOHANNES,MOTHIBA,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504015,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54015,thabang_jeany_legodi,THABANG JEANY LEGODI,THABANG,JEANY,LEGODI,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504016,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54016,mmakwena_lisbeth_seema,MMAKWENA LISBETH SEEMA,MMAKWENA,LISBETH,SEEMA,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504017,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54017,lesiba_isaiah_monyamane,LESIBA ISAIAH MONYAMANE,LESIBA,ISAIAH,MONYAMANE,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504018,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54018,madimetsa_solomon_makhafola,MADIMETSA SOLOMON MAKHAFOLA,MADIMETSA,SOLOMON,MAKHAFOLA,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504019,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54019,mapitso_thabitha_masha,MAPITSO THABITHA MASHA,MAPITSO,THABITHA,MASHA,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504020,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54020,makgoka_oscar_magoro,MAKGOKA OSCAR MAGORO,MAKGOKA,OSCAR,MAGORO,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504021,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54021,motlago_maseko,MOTLAGO MASEKO,MOTLAGO,,MASEKO,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504022,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54022,matemese_annitjie_baloyi,MATEMESE ANNITJIE BALOYI,MATEMESE,ANNITJIE,BALOYI,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504023,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54023,mahlatse_francina_kwetepane,MAHLATSE FRANCINA KWETEPANE,MAHLATSE,FRANCINA,KWETEPANE,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504024,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54024,makokobale_thabitha_malesa,MAKOKOBALE THABITHA MALESA,MAKOKOBALE,THABITHA,MALESA,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504025,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54025,dorah_kgopotso_bopape,DORAH KGOPOTSO BOPAPE,DORAH,KGOPOTSO,BOPAPE,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504026,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54026,tshoudi_justice_mogale,TSHOUDI JUSTICE MOGALE,TSHOUDI,JUSTICE,MOGALE,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504027,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54027,stanlen_mokotleledi_sebola,STANLEN MOKOTLELEDI SEBOLA,STANLEN,MOKOTLELEDI,SEBOLA,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504028,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54028,lesibe_jan_mamabolo,LESIBE JAN MAMABOLO,LESIBE,JAN,MAMABOLO,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504030,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54029,mpho_asaph_gilbert_moloisi,MPHO ASAPH GILBERT MOLOISI,MPHO,ASAPH GILBERT,MOLOISI,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504031,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54030,malesela_hopewell_seabi,MALESELA HOPEWELL SEABI,MALESELA,HOPEWELL,SEABI,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504032,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54031,dioka_benjamin_rapetswa,DIOKA BENJAMIN RAPETSWA,DIOKA,BENJAMIN,RAPETSWA,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504033,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54032,nkhubjane_florah_rasekgokga,NKHUBJANE FLORAH RASEKGOKGA,NKHUBJANE,FLORAH,RASEKGOKGA,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504034,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54033,sehlwana_alpheus_nkoana,SEHLWANA ALPHEUS NKOANA,SEHLWANA,ALPHEUS,NKOANA,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504035,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54034,matsaka_edwin_mohlaloga,MATSAKA EDWIN MOHLALOGA,MATSAKA,EDWIN,MOHLALOGA,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504036,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54035,setimela_frans_matlala,SETIMELA FRANS MATLALA,SETIMELA,FRANS,MATLALA,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504037,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54036,mapula_salphina_nong,MAPULA SALPHINA NONG,MAPULA,SALPHINA,NONG,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504038,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54037,litshani_tshikororo,LITSHANI TSHIKORORO,LITSHANI,,TSHIKORORO,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504039,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54038,stephen_lesetja_gatebe,STEPHEN LESETJA GATEBE,STEPHEN,LESETJA,GATEBE,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504040,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54039,dorcas_dimakatso_mekwa,DORCAS DIMAKATSO MEKWA,DORCAS,DIMAKATSO,MEKWA,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504041,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54040,annanias_makwena_moholola,ANNANIAS MAKWENA MOHOLOLA,ANNANIAS,MAKWENA,MOHOLOLA,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504042,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54041,kgadime_christopher_matlala,KGADIME CHRISTOPHER MATLALA,KGADIME,CHRISTOPHER,MATLALA,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504043,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54042,seai_samuel_chokoe,SEAI SAMUEL CHOKOE,SEAI,SAMUEL,CHOKOE,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504044,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54043,makoena_annah_mothata,MAKOENA ANNAH MOTHATA,MAKOENA,ANNAH,MOTHATA,,pty_488,South African Communist Party,SACP,Local PR Candidate,LIM354 - Polokwane,93504045,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54044,charmaine_petunia_nel,CHARMAINE PETUNIA NEL,CHARMAINE,PETUNIA,NEL,,pty_519,Umkhonto Wesizwe Party,MKP,Local Ward Candidate,LIM354 - Polokwane,1,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54045,andries_tumelo_moseri,ANDRIES TUMELO MOSERI,ANDRIES,TUMELO,MOSERI,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504001,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54046,donald_makodutlane_petja,DONALD MAKODUTLANE PETJA,DONALD,MAKODUTLANE,PETJA,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504002,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54047,caswell_mamalemo_molepo,CASWELL MAMALEMO MOLEPO,CASWELL,MAMALEMO,MOLEPO,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504003,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54048,matlala_ephraim_tema,MATLALA EPHRAIM TEMA,MATLALA,EPHRAIM,TEMA,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504004,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54049,nkopodi_titus_ramodike,NKOPODI TITUS RAMODIKE,NKOPODI,TITUS,RAMODIKE,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504005,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54050,lesokhu_augustin_matsemela,LESOKHU AUGUSTIN MATSEMELA,LESOKHU,AUGUSTIN,MATSEMELA,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504006,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54051,michel_fose_moreroa,MICHEL FOSE MOREROA,MICHEL,FOSE,MOREROA,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504007,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54052,juliet_tlou_matsetela,JULIET TLOU MATSETELA,JULIET,TLOU,MATSETELA,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504009,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54053,raesetja_christopher_sephoka,RAESETJA CHRISTOPHER SEPHOKA,RAESETJA,CHRISTOPHER,SEPHOKA,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504010,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54054,alfred_borotho_monyela,ALFRED BOROTHO MONYELA,ALFRED,BOROTHO,MONYELA,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504011,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54055,mahlatse_ezekiel_mokgama,MAHLATSE EZEKIEL MOKGAMA,MAHLATSE,EZEKIEL,MOKGAMA,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504012,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54056,molepo_camuel_legodi,MOLEPO CAMUEL LEGODI,MOLEPO,CAMUEL,LEGODI,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504013,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54057,matshwenyego_dingaan_gabriel_chuene,MATSHWENYEGO DINGAAN GABRIEL CHUENE,MATSHWENYEGO,DINGAAN GABRIEL,CHUENE,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504014,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54058,daniel_mashilo_mabitsela,DANIEL MASHILO MABITSELA,DANIEL,MASHILO,MABITSELA,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504015,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54059,manare_marnold_mabotja,MANARE MARNOLD MABOTJA,MANARE,MARNOLD,MABOTJA,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504016,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54060,mologadi_alina_thema,MOLOGADI ALINA THEMA,MOLOGADI,ALINA,THEMA,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504017,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54061,kgabo_hlalefi_hlahla,KGABO HLALEFI HLAHLA,KGABO,HLALEFI,HLAHLA,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504018,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54062,benjimin_jacobus_freeman,BENJIMIN JACOBUS FREEMAN,BENJIMIN,JACOBUS,FREEMAN,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504019,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54063,selebale_bridgett_matlou,SELEBALE BRIDGETT MATLOU,SELEBALE,BRIDGETT,MATLOU,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504020,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54064,malogana_frederick_kganyago,MALOGANA FREDERICK KGANYAGO,MALOGANA,FREDERICK,KGANYAGO,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504022,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54065,chappie_nicholas_letsoalo,CHAPPIE NICHOLAS LETSOALO,CHAPPIE,NICHOLAS,LETSOALO,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504023,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54066,andrew_makola_ramaotswa,ANDREW MAKOLA RAMAOTSWA,ANDREW,MAKOLA,RAMAOTSWA,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504024,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54067,anna_ngwanamogale_maredi,ANNA NGWANAMOGALE MAREDI,ANNA,NGWANAMOGALE,MAREDI,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504025,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54068,ntsako_furumele,NTSAKO FURUMELE,NTSAKO,,FURUMELE,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504026,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54069,kholofelo_martha_molokomme,KHOLOFELO MARTHA MOLOKOMME,KHOLOFELO,MARTHA,MOLOKOMME,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504027,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54070,ramaotsoa_peter_sathekge,RAMAOTSOA PETER SATHEKGE,RAMAOTSOA,PETER,SATHEKGE,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504028,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54071,mogale_robert_rasodi,MOGALE ROBERT RASODI,MOGALE,ROBERT,RASODI,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504031,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
pers_54072,matlogeleng_gladys_mokgalapa,MATLOGELENG GLADYS MOKGALAPA,MATLOGELENG,GLADYS,MOKGALAPA,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,LIM354 - Polokwane,93504032,Timishka Doolabh,,,,,,,,,,,,,,,,,,,,,
